episode,reward,agent_loss
135.0,10.0,161.7837371826172
136.0,9.0,124.78411865234375
137.0,10.0,130.95816040039062
138.0,8.0,262.4598083496094
139.0,9.0,244.6574249267578
140.0,9.0,108.04701232910156
141.0,7.0,104.11152648925781
142.0,12.0,169.14779663085938
143.0,8.0,127.51278686523438
144.0,1.0,43.51551818847656
145.0,10.0,194.55201721191406
146.0,10.0,186.18846130371094
147.0,5.0,42.96384811401367
148.0,8.0,135.64337158203125
149.0,10.0,150.52737426757812
150.0,9.0,169.9302520751953
151.0,5.0,47.87200927734375
152.0,7.0,129.80661010742188
153.0,6.0,111.43913269042969
154.0,9.0,171.33596801757812
155.0,8.0,195.50128173828125
156.0,3.0,67.58876037597656
157.0,9.0,201.78302001953125
158.0,5.0,89.79277038574219
159.0,7.0,81.41482543945312
160.0,10.0,237.6375274658203
161.0,7.0,159.38072204589844
162.0,3.0,92.79922485351562
163.0,10.0,200.50660705566406
164.0,10.0,221.88272094726562
165.0,5.0,104.34278106689453
166.0,9.0,162.42514038085938
167.0,12.0,182.03683471679688
168.0,10.0,257.2034606933594
169.0,12.0,160.7281494140625
170.0,9.0,165.70416259765625
171.0,10.0,166.25518798828125
172.0,7.0,139.6546630859375
173.0,9.0,209.10475158691406
174.0,9.0,143.7606201171875
175.0,9.0,187.64625549316406
176.0,3.0,69.64441680908203
177.0,10.0,238.46453857421875
178.0,11.0,145.0202178955078
179.0,8.0,156.04664611816406
180.0,12.0,188.22952270507812
181.0,7.0,131.0162353515625
182.0,3.0,81.18109130859375
183.0,12.0,215.5495147705078
184.0,10.0,291.6259765625
185.0,11.0,199.77294921875
186.0,9.0,233.8201141357422
187.0,11.0,176.8751220703125
188.0,10.0,117.1078872680664
189.0,7.0,104.00808715820312
190.0,7.0,137.10565185546875
191.0,7.0,111.74713134765625
192.0,9.0,144.92791748046875
193.0,5.0,64.23809051513672
194.0,9.0,164.77528381347656
195.0,5.0,120.9471206665039
196.0,11.0,139.1871795654297
197.0,9.0,134.629150390625
198.0,8.0,138.51055908203125
199.0,7.0,216.6947021484375
200.0,6.0,202.3014373779297
201.0,9.0,138.76736450195312
202.0,10.0,208.0382843017578
203.0,5.0,55.33221435546875
204.0,8.0,219.29885864257812
205.0,8.0,116.32699584960938
206.0,7.0,136.08082580566406
207.0,9.0,181.6642303466797
208.0,10.0,141.3124542236328
209.0,7.0,100.89427185058594
210.0,10.0,180.05474853515625
211.0,5.0,80.19786834716797
212.0,11.0,181.26065063476562
213.0,7.0,68.60348510742188
214.0,8.0,118.16709899902344
215.0,5.0,93.62811279296875
216.0,10.0,258.6510009765625
217.0,7.0,145.47650146484375
218.0,11.0,153.34410095214844
219.0,7.0,77.20030212402344
220.0,10.0,163.9857177734375
221.0,12.0,218.70220947265625
222.0,7.0,103.65888977050781
223.0,8.0,199.64907836914062
224.0,11.0,203.81796264648438
225.0,5.0,123.69005584716797
226.0,8.0,104.31117248535156
227.0,12.0,194.3968505859375
228.0,10.0,148.15762329101562
229.0,11.0,215.32681274414062
230.0,8.0,160.66983032226562
231.0,5.0,81.56983947753906
232.0,10.0,151.95330810546875
233.0,9.0,105.98455047607422
234.0,7.0,77.03340148925781
235.0,9.0,169.82403564453125
236.0,9.0,167.3756103515625
237.0,9.0,218.411865234375
238.0,5.0,68.64545440673828
239.0,10.0,139.14744567871094
240.0,7.0,135.44485473632812
241.0,8.0,157.7984619140625
242.0,7.0,97.61381530761719
243.0,5.0,72.69023132324219
244.0,8.0,177.48651123046875
245.0,7.0,72.13087463378906
246.0,10.0,155.3522491455078
247.0,4.0,130.3788299560547
248.0,10.0,135.54620361328125
249.0,5.0,31.263076782226562
250.0,9.0,145.30174255371094
251.0,8.0,119.14402770996094
252.0,8.0,146.04962158203125
253.0,11.0,123.98295593261719
254.0,5.0,120.16368103027344
255.0,8.0,144.3972625732422
256.0,12.0,144.47479248046875
257.0,9.0,109.85314178466797
258.0,12.0,231.48880004882812
259.0,10.0,123.48600769042969
260.0,9.0,151.48422241210938
261.0,10.0,156.291015625
262.0,9.0,127.96746063232422
263.0,8.0,206.82705688476562
264.0,7.0,103.7069091796875
265.0,12.0,151.36367797851562
266.0,3.0,46.81970977783203
267.0,12.0,191.33993530273438
268.0,7.0,127.94868469238281
269.0,8.0,158.62025451660156
270.0,10.0,140.16929626464844
271.0,8.0,129.40145874023438
272.0,12.0,148.623291015625
273.0,12.0,145.21527099609375
274.0,10.0,88.46717071533203
275.0,7.0,100.54911804199219
276.0,12.0,165.17416381835938
277.0,9.0,158.27818298339844
278.0,10.0,117.03517150878906
279.0,10.0,222.63648986816406
280.0,10.0,141.49847412109375
281.0,3.0,77.24540710449219
282.0,7.0,165.92318725585938
283.0,10.0,130.8076171875
284.0,10.0,119.26727294921875
285.0,8.0,94.86798095703125
286.0,9.0,77.50395202636719
287.0,7.0,93.3705062866211
288.0,9.0,132.8362579345703
289.0,3.0,66.23365783691406
290.0,10.0,134.24298095703125
291.0,9.0,106.58140563964844
292.0,11.0,78.435302734375
293.0,12.0,87.82025146484375
294.0,7.0,168.296630859375
295.0,9.0,147.09991455078125
296.0,12.0,139.6607666015625
297.0,10.0,140.3311767578125
298.0,5.0,120.0231704711914
299.0,11.0,133.82887268066406
300.0,11.0,209.27853393554688
301.0,7.0,126.59705352783203
302.0,12.0,119.84172058105469
303.0,12.0,134.27919006347656
304.0,10.0,151.97238159179688
305.0,7.0,131.18087768554688
306.0,9.0,120.6220932006836
307.0,12.0,131.97787475585938
308.0,7.0,71.7120361328125
309.0,8.0,169.13836669921875
310.0,7.0,120.85018157958984
311.0,10.0,115.14805603027344
312.0,9.0,105.85362243652344
313.0,12.0,151.40550231933594
314.0,12.0,145.3841094970703
315.0,9.0,160.9936065673828
316.0,12.0,142.94479370117188
317.0,9.0,208.99691772460938
318.0,7.0,87.06980895996094
319.0,8.0,134.61148071289062
320.0,8.0,170.88504028320312
321.0,8.0,121.69590759277344
322.0,11.0,118.07992553710938
323.0,8.0,151.72836303710938
324.0,11.0,71.00296020507812
325.0,8.0,102.70857238769531
326.0,7.0,81.22543334960938
327.0,11.0,95.62688446044922
328.0,11.0,67.97142028808594
329.0,12.0,174.28787231445312
330.0,12.0,80.12702941894531
331.0,9.0,150.8165740966797
332.0,12.0,117.82320404052734
333.0,8.0,124.94478607177734
334.0,6.0,78.57427215576172
335.0,11.0,127.28147888183594
336.0,10.0,151.35586547851562
337.0,10.0,158.597900390625
338.0,10.0,153.2207489013672
339.0,9.0,75.07836151123047
340.0,11.0,134.5391845703125
341.0,10.0,70.5510025024414
342.0,10.0,137.03262329101562
343.0,10.0,138.90492248535156
344.0,12.0,140.7402801513672
345.0,10.0,124.89794921875
346.0,12.0,144.24224853515625
347.0,11.0,181.04971313476562
348.0,7.0,118.73865509033203
349.0,6.0,110.1629638671875
350.0,12.0,140.65370178222656
351.0,10.0,123.21013641357422
352.0,6.0,136.79864501953125
353.0,8.0,114.01885986328125
354.0,10.0,78.02006530761719
355.0,9.0,103.97653198242188
356.0,12.0,103.83367919921875
357.0,9.0,122.62718963623047
358.0,10.0,94.8262710571289
359.0,12.0,148.14260864257812
360.0,7.0,70.44749450683594
361.0,10.0,107.73283386230469
362.0,12.0,87.62315368652344
363.0,9.0,113.02053833007812
364.0,9.0,108.936767578125
365.0,9.0,150.594970703125
366.0,7.0,145.4176483154297
367.0,12.0,158.25924682617188
368.0,11.0,112.6838607788086
369.0,7.0,94.30978393554688
370.0,12.0,170.8826904296875
371.0,10.0,201.156982421875
372.0,9.0,70.36685180664062
373.0,10.0,103.14836120605469
374.0,10.0,175.59658813476562
375.0,9.0,79.4835205078125
376.0,11.0,145.4522705078125
377.0,9.0,105.34555053710938
378.0,11.0,152.03482055664062
379.0,10.0,183.02915954589844
380.0,9.0,98.11111450195312
381.0,12.0,77.86942291259766
382.0,11.0,105.81272888183594
383.0,12.0,61.745994567871094
384.0,12.0,110.7890396118164
385.0,10.0,110.52584838867188
386.0,9.0,93.13550567626953
387.0,10.0,212.04025268554688
388.0,12.0,114.07946014404297
389.0,9.0,175.068359375
390.0,5.0,78.1116943359375
391.0,12.0,131.95037841796875
392.0,12.0,68.73312377929688
393.0,10.0,61.92750930786133
394.0,12.0,196.72042846679688
395.0,11.0,92.60828399658203
396.0,12.0,161.8193359375
397.0,10.0,146.9710693359375
398.0,12.0,115.5940170288086
399.0,12.0,100.90043640136719
400.0,6.0,91.75699615478516
401.0,11.0,101.81275939941406
402.0,9.0,132.40985107421875
403.0,5.0,59.40665817260742
404.0,10.0,175.73223876953125
405.0,11.0,134.4637451171875
406.0,9.0,119.63136291503906
407.0,10.0,121.88919067382812
408.0,12.0,100.56260681152344
409.0,8.0,170.36102294921875
410.0,12.0,133.2259521484375
411.0,8.0,102.43436431884766
412.0,12.0,165.3885955810547
413.0,10.0,115.3412094116211
414.0,12.0,81.17504119873047
415.0,10.0,195.0594482421875
416.0,12.0,178.15249633789062
417.0,8.0,233.79949951171875
418.0,10.0,94.59764099121094
419.0,10.0,80.42887878417969
420.0,7.0,92.00973510742188
421.0,8.0,124.11177062988281
422.0,12.0,138.83245849609375
423.0,12.0,118.6728515625
424.0,11.0,130.64520263671875
425.0,8.0,80.37777709960938
426.0,12.0,171.2486572265625
427.0,5.0,119.23815155029297
428.0,5.0,127.84182739257812
429.0,12.0,124.7702407836914
430.0,10.0,124.00809478759766
431.0,8.0,86.93756866455078
432.0,10.0,186.75503540039062
433.0,12.0,127.82585144042969
434.0,10.0,91.13021850585938
435.0,7.0,60.6964111328125
436.0,11.0,147.86422729492188
437.0,7.0,64.02832794189453
438.0,12.0,133.01695251464844
439.0,10.0,119.86942291259766
440.0,8.0,200.5082550048828
441.0,12.0,113.97840118408203
442.0,12.0,134.80050659179688
443.0,12.0,96.21913146972656
444.0,9.0,107.62444305419922
445.0,11.0,108.47097778320312
446.0,9.0,84.24957275390625
447.0,10.0,103.61470031738281
448.0,12.0,186.03594970703125
449.0,11.0,88.16693115234375
450.0,9.0,119.90655517578125
451.0,7.0,117.6678466796875
452.0,10.0,111.08926391601562
453.0,12.0,132.1110382080078
454.0,11.0,97.29743194580078
455.0,9.0,75.00110626220703
456.0,12.0,109.162841796875
457.0,12.0,97.497802734375
458.0,12.0,99.85350036621094
459.0,11.0,108.615234375
460.0,12.0,79.5609359741211
461.0,12.0,87.77653503417969
462.0,10.0,127.92150115966797
463.0,10.0,149.35513305664062
464.0,9.0,119.56181335449219
465.0,8.0,167.17408752441406
466.0,12.0,96.4438705444336
467.0,10.0,92.0880355834961
468.0,10.0,71.05081939697266
469.0,8.0,113.9843978881836
470.0,12.0,69.02032470703125
471.0,10.0,89.41825866699219
472.0,12.0,165.72821044921875
473.0,10.0,76.17456817626953
474.0,11.0,90.3598403930664
475.0,11.0,44.78750991821289
476.0,12.0,62.492286682128906
477.0,8.0,73.38262939453125
478.0,10.0,175.73602294921875
479.0,12.0,94.4039077758789
480.0,8.0,56.137638092041016
481.0,10.0,80.90129089355469
482.0,9.0,65.47357177734375
483.0,9.0,108.01730346679688
484.0,10.0,73.74781036376953
485.0,12.0,52.14897155761719
486.0,12.0,102.5790786743164
487.0,12.0,92.01829528808594
488.0,10.0,215.6068115234375
489.0,10.0,85.93699645996094
490.0,10.0,84.31463623046875
491.0,10.0,111.50167846679688
492.0,10.0,169.4908447265625
493.0,8.0,54.611385345458984
494.0,11.0,88.42616271972656
495.0,12.0,42.2053337097168
496.0,12.0,107.41268157958984
497.0,12.0,118.28938293457031
498.0,10.0,74.82762145996094
499.0,12.0,60.687644958496094
500.0,12.0,99.440185546875
